"v","vw","o","c","h","l","t","n","time"
3819496,516.2253,516.08,516.425,516.59,515.67,1710338400000,60140,2024-03-13 10:00:00
3070323,516.3844,516.42,516.21,516.78,515.83,1710340200000,32438,2024-03-13 10:30:00
2789665,516.4577,516.21,516.0598,516.7199,515.97,1.710342e+12,24049,2024-03-13 11:00:00
2590075,516.2303,516.06,516.43,516.465,515.83,1710343800000,26956,2024-03-13 11:30:00
1748501,516.3881,516.44,516.28,516.5812,516.17,1710345600000,20441,2024-03-13 12:00:00
1785550,516.483,516.29,516.45,516.68,516.08,1710347400000,18816,2024-03-13 12:30:00
3459503,516.8917,516.4526,517.145,517.2101,516.36,1710349200000,30647,2024-03-13 13:00:00
1823667,516.9916,517.13,517.08,517.29,516.66,1.710351e+12,21115,2024-03-13 13:30:00
2316989,516.9256,517.09,516.85,517.19,516.71,1710352800000,20545,2024-03-13 14:00:00
2885843,516.8287,516.8497,516.4901,517.045,516.4,1710354600000,21977,2024-03-13 14:30:00
5480308,516.0676,516.5,515.15,516.695,514.49,1710356400000,45181,2024-03-13 15:00:00
10363268,515.9451,515.17,515.99,516.3099,515.03,1710358200000,78836,2024-03-13 15:30:00
5555221,515.9415,515.99,516.36,516.36,515.85,1.71036e+12,3682,2024-03-13 16:00:00
233412,516.3434,516.35,516.39,516.49,516.33,1710361800000,1051,2024-03-13 16:30:00
25351,516.3608,516.4,516.35,516.4,516.29,1710363600000,259,2024-03-13 17:00:00
21156,516.3586,516.35,516.37,516.41,516.3,1710365400000,410,2024-03-13 17:30:00
55198,516.31,516.33,516.3,516.42,516.22,1710367200000,424,2024-03-13 18:00:00
15752,516.2351,516.26,516.3,516.33,516.2,1.710369e+12,177,2024-03-13 18:30:00
16492,516.3795,516.3,516.46,516.47,516.28,1710370800000,169,2024-03-13 19:00:00
34192,516.5575,516.46,516.55,516.62,516.46,1710372600000,292,2024-03-13 19:30:00
40053,517.5941,517,517.96,518,517,1710403200000,224,2024-03-14 04:00:00
5585,517.837,517.85,517.7,517.95,517.7,1.710405e+12,43,2024-03-14 04:30:00
5923,517.8982,517.91,517.91,518,517.77,1710406800000,62,2024-03-14 05:00:00
6191,517.9677,518,517.88,518.12,517.87,1710408600000,78,2024-03-14 05:30:00
8067,517.8982,518,518.02,518.05,517.8,1710410400000,68,2024-03-14 06:00:00
2234,517.8328,518,517.96,518,517.73,1710412200000,51,2024-03-14 06:30:00
63825,518.0559,517.94,518.03,518.32,517.82,1.710414e+12,520,2024-03-14 07:00:00
54338,517.8751,517.971,517.85,517.98,517.78,1710415800000,445,2024-03-14 07:30:00
150027,517.8347,517.87,517.92,518.31,516.71,1710417600000,1581,2024-03-14 08:00:00
563253,517.3612,518.07,517.15,518.13,516.87,1710419400000,3317,2024-03-14 08:30:00
351213,516.8959,517.15,516.95,517.55,516.58,1710421200000,2510,2024-03-14 09:00:00
8895587,515.5713,516.97,513.98,517.125,513.95,1.710423e+12,78339,2024-03-14 09:30:00
8820482,514.7137,513.99,515.0501,515.305,513.35,1710424800000,83155,2024-03-14 10:00:00
5295864,515.0911,515.06,514.64,515.61,514.115,1710426600000,44392,2024-03-14 10:30:00
4582705,514.8398,514.64,514.39,515.41,514.06,1710428400000,42764,2024-03-14 11:00:00
3558125,514.8477,514.39,514.99,515.05,514.08,1710430200000,33944,2024-03-14 11:30:00
4256529,514.631,514.99,514.7,515.15,513.84,1.710432e+12,37400,2024-03-14 12:00:00
3014015,514.7226,514.71,513.9,514.98,513.86,1710433800000,27231,2024-03-14 12:30:00
3932665,513.7203,513.9,513.18,514.08,513.05,1710435600000,32650,2024-03-14 13:00:00
3838297,513.716,513.19,514.53,514.6,512.76,1710437400000,36297,2024-03-14 13:30:00
4375316,514.9876,514.54,514.655,515.19,514.515,1710439200000,38312,2024-03-14 14:00:00
5275006,514.7765,514.67,513.8916,514.89,513.84,1.710441e+12,41094,2024-03-14 14:30:00
8669249,513.4117,513.89,512.63,513.89,512.18,1710442800000,68050,2024-03-14 15:00:00
25699868,514.0642,512.64,514.95,514.98,511.82,1710444600000,143553,2024-03-14 15:30:00
11833508,514.7453,514.96,514.76,515.16,514.2145,1710446400000,6744,2024-03-14 16:00:00
1183233,514.8997,514.77,514.74,515.06,514.553,1710448200000,1547,2024-03-14 16:30:00
3074946,514.5518,514.76,514.54,514.95,514.52,1.71045e+12,769,2024-03-14 17:00:00
68923,514.4482,514.5413,514.42,514.95,514.31,1710451800000,1368,2024-03-14 17:30:00
83157,514.5252,514.4,514.66,514.66,514.4,1710453600000,948,2024-03-14 18:00:00
36390,514.4846,514.65,514.43,514.67,514.43,1710455400000,232,2024-03-14 18:30:00
20956,514.2319,514.44,514.04,514.44,514.04,1710457200000,346,2024-03-14 19:00:00
27815,514.0935,514.05,514.25,514.25,513.93,1.710459e+12,373,2024-03-14 19:30:00
82893,512.8875,512.65,513.16,513.24,512.61,1710489600000,401,2024-03-15 04:00:00
10303,513.3166,513.25,513.4,513.43,513.02,1710491400000,62,2024-03-15 04:30:00
16714,513.5877,513.4,513.58,513.74,513.4,1710493200000,108,2024-03-15 05:00:00
8216,514.0062,513.67,514.04,514.19,513.67,1.710495e+12,100,2024-03-15 05:30:00
14879,514.2162,514.07,514.19,514.32,514.07,1710496800000,125,2024-03-15 06:00:00
24161,514.3766,514.25,514.38,514.55,514.24,1710498600000,154,2024-03-15 06:30:00
32094,514.3616,514.34,514.41,514.51,514.2,1710500400000,254,2024-03-15 07:00:00
73754,514.2827,514.42,514,514.5,513.92,1710502200000,448,2024-03-15 07:30:00
158336,513.8132,514.03,513.73,514.52,512.62,1.710504e+12,1966,2024-03-15 08:00:00
259263,513.5867,513.86,513.53,513.95,513.15,1710505800000,1565,2024-03-15 08:30:00
1040075,511.5015,513.51,510.22,513.61,510.1,1710507600000,5746,2024-03-15 09:00:00
11068337,510.4092,510.21,509.84,511.33,509.62,1710509400000,104581,2024-03-15 09:30:00
6541563,510.002,509.83,510.42,510.71,508.87,1710511200000,80834,2024-03-15 10:00:00
17778872,509.1049,510.41,511.08,511.7,508.122,1.710513e+12,41388,2024-03-15 10:30:00
5254563,510.5369,511.1,510.7,511.19,510.12,1710514800000,36193,2024-03-15 11:00:00
4915865,510.3467,510.7,509.71,510.835,509.54,1710516600000,36071,2024-03-15 11:30:00
4359252,509.9754,509.7,509.17,509.89,508.93,1710518400000,38209,2024-03-15 12:00:00
5503164,510.0703,509.16,508.46,509.66,508.36,1710520200000,39530,2024-03-15 12:30:00
3942142,509.631,508.47,509.32,509.78,508.43,1.710522e+12,36106,2024-03-15 13:00:00
3905279,510.3622,509.33,509.905,509.95,509.04,1710523800000,30334,2024-03-15 13:30:00
3719758,509.6252,509.92,509.5399,510.12,509.18,1710525600000,37747,2024-03-15 14:00:00
3557748,510.0163,509.54,510.19,510.545,509.47,1710527400000,39366,2024-03-15 14:30:00
4747856,510.3791,510.19,510.14,510.53,509.63,1710529200000,43383,2024-03-15 15:00:00
14575531,510.062,510.13,509.74,510.2112,509.22,1.710531e+12,105750,2024-03-15 15:30:00
12415740,510.0288,509.72,510.09,510.13,509.57,1710532800000,7835,2024-03-15 16:00:00
462959,509.9722,510.09,509.7,510.2,509.67,1710534600000,2210,2024-03-15 16:30:00
139484,509.8185,509.84,509.83,510,509.7135,1710536400000,849,2024-03-15 17:00:00
119854,509.8292,509.85,509.75,509.91,509.72,1710538200000,350,2024-03-15 17:30:00
313544,509.831,509.83,509.94,510,509.67,1.71054e+12,388,2024-03-15 18:00:00
22571,509.8266,509.94,509.75,509.9898,509.72,1710541800000,323,2024-03-15 18:30:00
15562,509.8569,509.75,509.85,510,509.75,1710543600000,237,2024-03-15 19:00:00
8618,509.813,509.83,509.79,509.87,509.74,1710545400000,230,2024-03-15 19:30:00
5442,511.2238,511.41,511.17,511.41,511,1710748800000,110,2024-03-18 04:00:00
4062,511.3082,510.76,511.7,511.7,510.76,1710750600000,54,2024-03-18 04:30:00
4097,511.648,511.81,511.55,511.89,511.35,1710752400000,31,2024-03-18 05:00:00
1673,511.6168,511.46,511.58,511.73,511.46,1710754200000,39,2024-03-18 05:30:00
4526,511.587,511.56,511.62,511.66,511.45,1.710756e+12,66,2024-03-18 06:00:00
7815,511.7512,511.75,511.77,511.91,511.62,1710757800000,53,2024-03-18 06:30:00
139538,512.2083,511.77,512.87,512.91,511.47,1710759600000,863,2024-03-18 07:00:00
128184,513.1844,512.87,513.34,513.54,512.87,1710761400000,764,2024-03-18 07:30:00
249024,513.5574,512.07,513.81,513.99,510.9,1710763200000,2484,2024-03-18 08:00:00
226429,512.713,513.82,513.49,513.82,509.83,1.710765e+12,1831,2024-03-18 08:30:00
287812,513.7003,513.52,513.98,514.09,513.49,1710766800000,2004,2024-03-18 09:00:00
8319017,514.3941,514,513.835,514.83,513.26,1710768600000,81110,2024-03-18 09:30:00
5110371,514.4795,513.84,515.18,515.48,513.81,1710770400000,71629,2024-03-18 10:00:00
3605284,514.2781,515.18,515.14,515.26,514.77,1710772200000,35482,2024-03-18 10:30:00
3157947,514.6793,515.14,514.68,515.225,514.255,1.710774e+12,32929,2024-03-18 11:00:00
2998942,514.3083,514.69,514.225,514.705,513.905,1710775800000,27063,2024-03-18 11:30:00
2568990,513.7258,514.22,514.17,514.515,513.8,1710777600000,24587,2024-03-18 12:00:00
2322356,513.9065,514.18,513.5134,514.29,513.47,1710779400000,24832,2024-03-18 12:30:00
2474529,513.7175,513.52,514.2,514.215,513.41,1710781200000,25391,2024-03-18 13:00:00
2918736,513.5891,514.21,513.8,514.25,513.2901,1.710783e+12,26902,2024-03-18 13:30:00
3359331,513.7852,513.81,514.3402,514.38,513.65,1710784800000,28818,2024-03-18 14:00:00
2852247,513.7953,514.345,513.79,514.4,513.21,1710786600000,29656,2024-03-18 14:30:00
2913949,513.5705,513.79,513.855,514.145,513.61,1710788400000,26451,2024-03-18 15:00:00
21322055,512.4587,513.86,512.87,514.8171,512.44,1710790200000,114662,2024-03-18 15:30:00
18871681,512.6153,512.86,512.95,513.15,512.58,1.710792e+12,6684,2024-03-18 16:00:00
734007,511.7609,512.98,512.9,513.11,512.8201,1710793800000,879,2024-03-18 16:30:00
65360,512.7256,512.98,512.95,513.05,512.61,1710795600000,657,2024-03-18 17:00:00
35592,512.835,512.98,512.8,512.98,512.4,1710797400000,436,2024-03-18 17:30:00
71367,512.8733,512.9,512.85,513.04,512.57,1710799200000,557,2024-03-18 18:00:00
125628,512.7357,512.85,512.3,512.86,512.24,1.710801e+12,315,2024-03-18 18:30:00
23336,512.33,512.26,512.41,512.5099,512.1,1710802800000,270,2024-03-18 19:00:00
32429,512.4189,512.4207,512.47,512.47,512.36,1710804600000,270,2024-03-18 19:30:00
11561,512.2918,512.45,512.5,512.57,512.11,1710835200000,157,2024-03-19 04:00:00
14748,513.0407,512.57,512.85,513.45,512.46,1.710837e+12,129,2024-03-19 04:30:00
10306,512.6021,512.95,512.47,513.06,512.4,1710838800000,77,2024-03-19 05:00:00
10319,512.1814,512.49,511.88,512.49,511.88,1710840600000,96,2024-03-19 05:30:00
12501,512.1454,512.09,512.16,512.28,512.06,1710842400000,76,2024-03-19 06:00:00
144197,511.9514,512.2,511.95,512.33,511.71,1710844200000,348,2024-03-19 06:30:00
100051,511.2976,511.86,511.05,511.86,510.93,1.710846e+12,737,2024-03-19 07:00:00
60748,510.7895,511.03,510.96,511.03,510.56,1710847800000,495,2024-03-19 07:30:00
138681,510.7526,510.96,510.34,513.4604,510.29,1710849600000,2126,2024-03-19 08:00:00
130335,511.0529,510.45,511.44,511.49,510.35,1710851400000,1728,2024-03-19 08:30:00
137111,511.7024,511.45,512.15,512.2,511.24,1710853200000,1448,2024-03-19 09:00:00
4968618,511.5772,512.15,511.6899,512.16,511.12,1.710855e+12,50229,2024-03-19 09:30:00
3395517,511.6821,511.68,511.4591,512.09,511.22,1710856800000,54082,2024-03-19 10:00:00
3600965,512.1499,511.45,512.23,512.61,511.3479,1710858600000,36120,2024-03-19 10:30:00
1960796,512.4659,512.24,512.675,512.77,512.16,1710860400000,22628,2024-03-19 11:00:00
2882630,513.0486,512.68,513.1802,513.43,512.68,1710862200000,26798,2024-03-19 11:30:00
3564697,513.3631,513.18,513.9901,514.115,513.005,1.710864e+12,26494,2024-03-19 12:00:00
5753538,514.1257,514,514.6799,515.135,514,1710865800000,36485,2024-03-19 12:30:00
3440169,514.6066,514.68,514.85,515.45,514.36,1710867600000,26685,2024-03-19 13:00:00
2773853,514.6032,514.86,514.99,515.27,514.71,1710869400000,26265,2024-03-19 13:30:00
2939321,514.8284,514.99,515.0001,515.2,514.5,1710871200000,27673,2024-03-19 14:00:00
2741631,514.9021,515.01,514.9,515.3599,514.59,1.710873e+12,25270,2024-03-19 14:30:00
3458822,514.5894,514.885,514.53,515.07,514.23,1710874800000,32213,2024-03-19 15:00:00
10921378,515.1754,514.53,515.76,515.995,514.41,1710876600000,83393,2024-03-19 15:30:00
4943655,515.4592,515.77,515.59,515.94,515.43,1710878400000,4492,2024-03-19 16:00:00
139501,515.677,515.59,515.56,515.83,515.56,1710880200000,890,2024-03-19 16:30:00
41850,515.4656,515.52,515.45,515.53,515.41,1.710882e+12,274,2024-03-19 17:00:00
25025,515.5676,515.52,515.53,515.62,515.5126,1710883800000,236,2024-03-19 17:30:00
30886,515.512,515.53,515.59,515.6,515.42,1710885600000,320,2024-03-19 18:00:00
3163,515.5027,515.46,515.57,515.6,515.4593,1710887400000,97,2024-03-19 18:30:00
6197,515.5871,515.6,515.63,515.63,515.48,1710889200000,131,2024-03-19 19:00:00
5955,515.5342,515.63,515.45,515.63,515.45,1.710891e+12,150,2024-03-19 19:30:00
16459,515.421,515.52,515.38,515.61,515.29,1710921600000,113,2024-03-20 04:00:00
11094,515.2557,515.42,515.3,515.45,515.04,1710923400000,78,2024-03-20 04:30:00
3941,515.2823,515.31,515.42,515.45,515.06,1710925200000,40,2024-03-20 05:00:00
2861,515.3509,515.44,515.44,515.46,515.22,1.710927e+12,37,2024-03-20 05:30:00
3985,515.4782,515.48,515.35,515.54,515.33,1710928800000,116,2024-03-20 06:00:00
4037,515.6439,515.56,515.73,515.74,515.56,1710930600000,34,2024-03-20 06:30:00
47213,515.984,515.71,516.14,516.14,515.71,1710932400000,402,2024-03-20 07:00:00
26108,516.1869,516.06,516.16,516.26,516.04,1710934200000,219,2024-03-20 07:30:00
83104,515.855,515.7109,515.81,516.28,515.17,1.710936e+12,1354,2024-03-20 08:00:00
50873,515.4756,515.81,515.39,515.91,515.25,1710937800000,722,2024-03-20 08:30:00
87636,515.6486,515.45,515.77,515.88,515.37,1710939600000,1006,2024-03-20 09:00:00
3800346,515.4911,515.77,515.43,515.99,515.21,1710941400000,40037,2024-03-20 09:30:00
2546438,515.8017,515.43,516.35,516.4,515.3401,1710943200000,47654,2024-03-20 10:00:00
2122486,515.8959,516.345,515.87,516.44,515.55,1.710945e+12,24148,2024-03-20 10:30:00
1856786,516.1468,515.88,516.21,516.32,515.8293,1710946800000,21409,2024-03-20 11:00:00
1766361,515.888,516.21,515.93,516.34,515.58,1710948600000,19401,2024-03-20 11:30:00
2551754,515.7623,515.91,515.75,515.94,515.51,1710950400000,17036,2024-03-20 12:00:00
1723063,515.8609,515.75,516.14,516.15,515.3901,1710952200000,17774,2024-03-20 12:30:00
1638025,515.6083,516.14,515.425,516.14,515.3,1.710954e+12,17644,2024-03-20 13:00:00
3261008,515.559,515.41,515.48,515.7,515.08,1710955800000,22302,2024-03-20 13:30:00
7954307,517.0939,515.5,517.6301,518.4,515.48,1710957600000,75701,2024-03-20 14:00:00
9634017,517.7753,517.66,518.91,519.55,515.8,1710959400000,79808,2024-03-20 14:30:00
8057142,519.0389,518.95,520.378,520.51,518.84,1710961200000,67231,2024-03-20 15:00:00
13557518,519.626,520.38,520.42,520.62,519.1,1.710963e+12,99428,2024-03-20 15:30:00
5985681,520.3609,520.44,521.09,521.2,520.17,1710964800000,6260,2024-03-20 16:00:00
367839,520.9877,521.1,521.2,521.4,520.424,1710966600000,1584,2024-03-20 16:30:00
95049,521.0407,521.18,520.96,521.18,520.8,1710968400000,1114,2024-03-20 17:00:00
52067,520.8301,520.92,520.97,521.04,520.7,1710970200000,615,2024-03-20 17:30:00
121559,521.1205,521,521.31,521.42,520.98,1.710972e+12,726,2024-03-20 18:00:00
36646,521.3911,521.2901,521.52,521.55,521.26,1710973800000,448,2024-03-20 18:30:00
82797,521.7912,521.48,521.9292,522.05,521.48,1710975600000,727,2024-03-20 19:00:00
95818,521.8789,521.92,521.8804,522.01,521.8,1710977400000,600,2024-03-20 19:30:00
55593,523.1373,523.48,522.9,523.8,522.77,1.711008e+12,423,2024-03-21 04:00:00
17333,522.8859,522.93,522.79,523.02,522.75,1711009800000,118,2024-03-21 04:30:00
20626,522.3753,522.77,522.27,522.77,522.21,1711011600000,178,2024-03-21 05:00:00
5478,522.5123,522.28,522.59,522.66,522.26,1711013400000,59,2024-03-21 05:30:00
18975,522.2929,522.44,522.38,522.46,522.15,1711015200000,154,2024-03-21 06:00:00
7825,522.2458,522.45,522.27,522.45,522.14,1.711017e+12,97,2024-03-21 06:30:00
99170,522.4829,522.31,522.5,522.67,522.27,1711018800000,672,2024-03-21 07:00:00
92414,522.7431,522.5,522.76,522.95,522.46,1711020600000,647,2024-03-21 07:30:00
241413,522.9773,522.78,523.31,523.34,522.1204,1711022400000,2118,2024-03-21 08:00:00
211725,523.1216,523.25,523.17,523.26,522.97,1711024200000,1300,2024-03-21 08:30:00
270405,523.3554,523.16,523.36,523.68,522.94,1.711026e+12,2470,2024-03-21 09:00:00
6724419,523.2734,523.39,523.43,524.01,522.765,1711027800000,62917,2024-03-21 09:30:00
4090048,523.1699,523.43,523.75,523.98,523.1551,1711029600000,58541,2024-03-21 10:00:00
4176961,523.6091,523.77,523.6,523.98,523.165,1711031400000,43230,2024-03-21 10:30:00
2947737,523.3725,523.59,523.4,523.84,523.03,1711033200000,31355,2024-03-21 11:00:00
2562387,523.6765,523.4,523.75,523.93,523.27,1.711035e+12,26792,2024-03-21 11:30:00
2238737,523.8517,523.74,524.01,524.05,523.605,1711036800000,24993,2024-03-21 12:00:00
2973461,523.4087,524,523.76,524.11,523.43,1711038600000,26661,2024-03-21 12:30:00
3085007,522.4506,523.745,523.39,523.76,523.19,1711040400000,22795,2024-03-21 13:00:00
2487831,523.1243,523.37,522.81,523.5499,522.73,1711042200000,26662,2024-03-21 13:30:00
3325348,522.6331,522.8,523.04,523.12,522.51,1.711044e+12,32577,2024-03-21 14:00:00
3236590,522.3064,523.04,522.32,523.04,522.03,1711045800000,30060,2024-03-21 14:30:00
4097921,522.19,522.33,522.78,522.86,522.09,1711047600000,34431,2024-03-21 15:00:00
9685761,522.2614,522.795,522.11,523.17,521.91,1711049400000,69000,2024-03-21 15:30:00
5986011,522.089,522.12,522.65,522.77,522.04,1711051200000,4038,2024-03-21 16:00:00
187773,522.5441,522.64,522.6,522.66,522.51,1.711053e+12,1085,2024-03-21 16:30:00
85737,522.5688,522.6,522.58,522.75,522.2,1711054800000,540,2024-03-21 17:00:00
22321,522.5883,522.58,522.49,522.65,522.49,1711056600000,263,2024-03-21 17:30:00
27092,522.5184,522.56,522.4,522.68,522.34,1711058400000,370,2024-03-21 18:00:00
13774,522.7,522.45,522.77,522.81,522.45,1711060200000,213,2024-03-21 18:30:00
9640,522.7018,522.7401,522.78,522.8,522.6502,1.711062e+12,156,2024-03-21 19:00:00
21115,522.8529,522.8,522.85,522.91,522.8,1711063800000,176,2024-03-21 19:30:00
14124,522.3601,522.22,522.49,522.59,522.11,1711094400000,111,2024-03-22 04:00:00
5210,522.7596,522.72,522.84,522.87,522.57,1711096200000,48,2024-03-22 04:30:00
8838,522.9358,522.88,522.79,523.09,522.74,1.711098e+12,64,2024-03-22 05:00:00
1718,522.755,522.83,522.79,522.83,522.7,1711099800000,12,2024-03-22 05:30:00
6405,522.9236,522.92,522.93,522.97,522.83,1711101600000,58,2024-03-22 06:00:00
11468,522.9315,522.97,522.78,523.09,522.76,1711103400000,66,2024-03-22 06:30:00
28022,522.823,522.81,522.64,523.08,522.55,1711105200000,282,2024-03-22 07:00:00
122036,521.8223,522.62,521.51,522.62,521.39,1.711107e+12,926,2024-03-22 07:30:00
162110,521.67,521.52,521.44,523.09,521.26,1711108800000,2590,2024-03-22 08:00:00
92324,521.4549,521.44,521.81,521.83,521.25,1711110600000,959,2024-03-22 08:30:00
139252,521.9621,521.86,522.09,522.14,521.7,1711112400000,1555,2024-03-22 09:00:00
3925301,521.9451,522.11,521.77,522.44,521.42,1711114200000,42736,2024-03-22 09:30:00
3256654,521.8877,521.78,521.7999,522.305,521.41,1.711116e+12,53221,2024-03-22 10:00:00
3275983,521.3305,521.79,521.06,521.82,521.02,1711117800000,35214,2024-03-22 10:30:00
2517650,521.4801,521.06,521.7,521.7501,521.03,1711119600000,27904,2024-03-22 11:00:00
2286009,521.5984,521.705,521.68,521.835,521.4,1711121400000,26753,2024-03-22 11:30:00
2886147,521.4925,521.68,521.45,521.7779,521.1905,1711123200000,24562,2024-03-22 12:00:00
3050501,521.556,521.455,521.84,521.88,520.97,1.711125e+12,29283,2024-03-22 12:30:00
3307552,521.8834,521.83,522.0427,522.21,521.76,1711126800000,24974,2024-03-22 13:00:00
2338094,522.2332,522.045,522.545,522.59,521.9,1711128600000,24589,2024-03-22 13:30:00
2138377,522.344,522.54,522.5099,522.605,521.955,1711130400000,22698,2024-03-22 14:00:00
2537767,522.1935,522.51,522.17,522.53,521.95,1711132200000,23907,2024-03-22 14:30:00
4684047,521.6669,522.17,521.69,522.1901,521.12,1.711134e+12,38152,2024-03-22 15:00:00
14611155,521.9531,521.7,521.27,522.36,521.23,1711135800000,77640,2024-03-22 15:30:00
20755376,521.7453,521.28,520.84,522.1424,520.82,1711137600000,4603,2024-03-22 16:00:00
3557709,521.4787,520.85,520.95,521.4073,520.84,1711139400000,1120,2024-03-22 16:30:00
116548,520.9923,520.97,520.98,521.05,520.9,1711141200000,432,2024-03-22 17:00:00
50789,520.9404,520.9008,520.9,521,520.87,1.711143e+12,354,2024-03-22 17:30:00
12037,520.8197,520.91,520.79,520.91,520.78,1711144800000,265,2024-03-22 18:00:00
11508,520.7953,520.79,520.8,520.8,520.77,1711146600000,225,2024-03-22 18:30:00
4202,520.8262,520.82,520.83,520.83,520.8,1711148400000,104,2024-03-22 19:00:00
16716,520.8425,520.85,520.75,520.94,520.75,1711150200000,342,2024-03-22 19:30:00
15114,521.0856,520.85,521.15,521.25,520.85,1711353600000,169,2024-03-25 04:00:00
6549,521.2145,521.22,521.1,521.38,521.07,1711355400000,84,2024-03-25 04:30:00
